"","Date","n"
"5202",2020-05-30 09:31:00,20
"5203",2020-05-30 09:32:00,19
"5204",2020-05-30 09:33:00,15
"5205",2020-05-30 09:34:00,17
"5206",2020-05-30 09:35:00,23
"5207",2020-05-30 09:36:00,10
"5208",2020-05-30 09:37:00,16
"5209",2020-05-30 09:38:00,17
"5210",2020-05-30 09:39:00,17
"5211",2020-05-30 09:40:00,18
"5212",2020-05-30 09:41:00,22
"5213",2020-05-30 09:42:00,22
"5214",2020-05-30 09:43:00,19
"5215",2020-05-30 09:47:00,7
"5216",2020-05-30 09:48:00,16
"5217",2020-05-30 09:49:00,21
"5218",2020-05-30 09:50:00,16
"5219",2020-05-30 09:51:00,17
"5220",2020-05-30 09:52:00,17
"5221",2020-05-30 09:53:00,9
"5222",2020-05-30 09:54:00,13
"5223",2020-05-30 09:55:00,19
"5224",2020-05-30 09:56:00,17
"5225",2020-05-30 09:57:00,13
"5226",2020-05-30 09:59:00,16
"5227",2020-05-30 10:00:00,36
"5228",2020-05-30 10:01:00,17
"5229",2020-05-30 10:02:00,24
"5230",2020-05-30 10:03:00,15
"5231",2020-05-30 10:10:00,6
"5232",2020-05-30 10:11:00,12
"5233",2020-05-30 10:12:00,19
"5234",2020-05-30 10:13:00,27
"5235",2020-05-30 10:14:00,21
"5236",2020-05-30 10:15:00,23
"5237",2020-05-30 10:16:00,21
"5238",2020-05-30 10:17:00,15
"5239",2020-05-30 10:18:00,19
"5240",2020-05-30 10:19:00,22
"5241",2020-05-30 10:20:00,13
"5242",2020-05-30 10:21:00,6
"5243",2020-05-30 10:22:00,12
"5244",2020-05-30 10:23:00,21
"5245",2020-05-30 10:24:00,24
"5246",2020-05-30 10:25:00,19
"5247",2020-05-30 10:26:00,14
"5248",2020-05-30 10:27:00,19
"5249",2020-05-30 10:28:00,14
"5250",2020-05-30 10:29:00,18
"5251",2020-05-30 10:30:00,15
"5252",2020-05-30 10:31:00,9
"5253",2020-05-30 10:32:00,3
"5254",2020-05-30 10:33:00,10
"5255",2020-05-30 10:34:00,11
"5256",2020-05-30 10:35:00,18
"5257",2020-05-30 10:36:00,13
"5258",2020-05-30 10:37:00,28
"5259",2020-05-30 10:38:00,21
"5260",2020-05-30 10:39:00,14
"5261",2020-05-30 10:43:00,2
"5262",2020-05-30 10:44:00,18
"5263",2020-05-30 10:45:00,16
"5264",2020-05-30 10:46:00,19
"5265",2020-05-30 10:47:00,13
"5266",2020-05-30 10:48:00,7
"5267",2020-05-30 10:49:00,17
"5268",2020-05-30 10:50:00,16
"5269",2020-05-30 10:51:00,13
"5270",2020-05-30 10:52:00,13
"5271",2020-05-30 10:53:00,13
"5272",2020-05-30 10:55:00,7
"5273",2020-05-30 10:56:00,17
"5274",2020-05-30 10:57:00,15
"5275",2020-05-30 10:58:00,12
"5276",2020-05-30 10:59:00,9
"5277",2020-05-30 11:00:00,23
"5278",2020-05-30 11:01:00,17
"5279",2020-05-30 11:02:00,15
"5280",2020-05-30 11:03:00,21
"5281",2020-05-30 11:07:00,16
"5282",2020-05-30 11:08:00,22
"5283",2020-05-30 11:09:00,17
"5284",2020-05-30 11:10:00,16
"5285",2020-05-30 11:11:00,12
"5286",2020-05-30 11:12:00,18
"5287",2020-05-30 11:13:00,14
"5288",2020-05-30 11:14:00,28
"5289",2020-05-30 11:15:00,12
"5290",2020-05-30 11:16:00,11
"5291",2020-05-30 11:17:00,1
